pose,case,strategy,S1_x,S1_y,G_x,G_y,R_true,e1,e2,bearing1,S2_x,S2_y,status,D_upper,D_lower,optical_guaranteed,bracket_width
external,15,random_omega,2100.0,400.0,1329.9297296928767,326.73427451366257,1473.2723726135443,0.12359419970004315,-0.6680433989311734,-174.4415523129222,548.8658611993677,-1487.7901249669937,no_signal,,,False,
external,16,minimax,2100.0,400.0,1553.6048698420127,711.083401650851,1331.4472415559517,-0.1925465602835701,-0.8034317955519468,150.15295847241114,1097.2858328854713,346.3988845407937,direction,37.88379196434662,37.8837916052791,True,3.5906752060554936e-07
external,16,along_750,2100.0,400.0,1553.6048698420127,711.083401650851,1331.4472415559517,-0.1925465602835701,-0.8034317955519468,150.15295847241114,1449.4821520233104,773.2646908880836,direction,273.85111357772803,273.79950749748855,False,0.051606080239480434
external,16,perpendicular_1000,2100.0,400.0,1553.6048698420127,711.083401650851,1331.4472415559517,-0.1925465602835701,-0.8034317955519468,150.15295847241114,1602.3137454825553,-467.35713063558615,direction,64.62763464291841,64.6276342399404,False,4.0297800296684727e-07
external,16,random_omega,2100.0,400.0,1553.6048698420127,711.083401650851,1331.4472415559517,-0.1925465602835701,-0.8034317955519468,150.15295847241114,-301.7966263893156,1440.3449977458138,no_signal,,,False,
external,17,minimax,2100.0,400.0,1018.4117444576214,370.6296684098654,1125.9304000786424,-0.260638207797129,0.28609808332085374,-178.70516402902075,1269.5079529956759,-164.43931504921022,direction,55.092203041029585,55.09220267918956,False,3.618400228333485e-07
external,17,along_750,2100.0,400.0,1018.4117444576214,370.6296684098654,1125.9304000786424,-0.260638207797129,0.28609808332085374,-178.70516402902075,1350.1915124581542,383.0520794724108,direction,745.251312747644,745.2229855200093,False,0.028327227634690644
external,17,perpendicular_1000,2100.0,400.0,1018.4117444576214,370.6296684098654,1125.9304000786424,-0.260638207797129,0.28609808332085374,-178.70516402902075,2122.597227370119,-599.7446500557946,no_signal,,,False,
external,17,random_omega,2100.0,400.0,1018.4117444576214,370.6296684098654,1125.9304000786424,-0.260638207797129,0.28609808332085374,-178.70516402902075,882.1608541383939,-172.06690547537283,direction,48.637388749127844,48.63738842945676,False,3.196710807173986e-07
external,18,minimax,2100.0,400.0,1205.0659285357556,146.1812638048686,1345.225246855362,0.7087185774143552,0.3609675702469537,-163.45703046478806,1447.192104012655,-362.98796284556795,direction,40.953172390901955,40.95317208901405,False,3.018879013438891e-07
external,18,along_750,2100.0,400.0,1205.0659285357556,146.1812638048686,1345.225246855362,0.7087185774143552,0.3609675702469537,-163.45703046478806,1381.045151145976,186.44924418469668,direction,574.9177722937173,574.9176693633761,False,0.0001029303411996807
external,18,perpendicular_1000,2100.0,400.0,1205.0659285357556,146.1812638048686,1345.225246855362,0.7087185774143552,0.3609675702469537,-163.45703046478806,2384.7343410870712,-558.6064651386988,no_signal,,,False,
external,18,random_omega,2100.0,400.0,1205.0659285357556,146.1812638048686,1345.225246855362,0.7087185774143552,0.3609675702469537,-163.45703046478806,613.4934602373463,976.9554882220172,direction,58.952314091216,58.952313746009686,False,3.4520631686518755e-07
external,19,minimax,2100.0,400.0,1521.1767695709766,-704.3672212811513,1421.8678951629634,-0.4525310723054716,-0.6181920924164173,-118.11255651462355,2183.9265594847084,-600.6323566244068,direction,75.33539476993808,75.33539433068043,False,4.3925764714458637e-07
external,19,along_750,2100.0,400.0,1521.1767695709766,-704.3672212811513,1421.8678951629634,-0.4525310723054716,-0.6181920924164173,-118.11255651462355,1746.5961073236733,-261.5177160448686,direction,745.1353363238919,745.1070022254503,False,0.028334098441632705
external,19,perpendicular_1000,2100.0,400.0,1521.1767695709766,-704.3672212811513,1421.8678951629634,-0.4525310723054716,-0.6181920924164173,-118.11255651462355,2982.023621393158,-71.20519023510218,no_signal,,,False,
external,19,random_omega,2100.0,400.0,1521.1767695709766,-704.3672212811513,1421.8678951629634,-0.4525310723054716,-0.6181920924164173,-118.11255651462355,-585.0510761623967,-1212.7286088877238,no_signal,,,False,
external,20,minimax,2100.0,400.0,746.024352641309,708.441262910073,1476.9252054315411,0.48363631644275484,0.11787984262319218,167.65042113823878,1159.7970525635099,47.39937869823507,direction,97.67566356844945,97.67566305385144,False,5.145980139786843e-07
external,20,along_750,2100.0,400.0,746.024352641309,708.441262910073,1476.9252054315411,0.48363631644275484,0.11787984262319218,167.65042113823878,1367.3543471913165,560.4068184976501,direction,745.2325671181472,745.2042293560355,False,0.028337762111732445
external,20,perpendicular_1000,2100.0,400.0,746.024352641309,708.441262910073,1476.9252054315411,0.48363631644275484,0.11787984262319218,167.65042113823878,1886.1242420031333,-576.8608704115779,no_signal,,,False,
external,20,random_omega,2100.0,400.0,746.024352641309,708.441262910073,1476.9252054315411,0.48363631644275484,0.11787984262319218,167.65042113823878,346.79071819226493,-170.57593087031546,direction,65.77243490795844,65.77243459395096,False,3.140074795737746e-07
external,21,minimax,2100.0,400.0,1238.9487066073295,618.8945424506496,1174.5570185964132,-0.41598578645725914,-0.8960052699257361,165.320552157806,1146.2401225458232,85.91262892429484,direction,37.37089009224648,37.37088980581728,True,2.864292056869999e-07
external,21,along_750,2100.0,400.0,1238.9487066073295,618.8945424506496,1174.5570185964132,-0.41598578645725914,-0.8960052699257361,165.320552157806,1374.4809643224648,590.0582249457761,direction,745.2497862017905,745.2214589090336,False,0.028327292756898714
external,21,perpendicular_1000,2100.0,400.0,1238.9487066073295,618.8945424506496,1174.5570185964132,-0.41598578645725914,-0.8960052699257361,165.320552157806,1846.5890334056319,-567.3587142367137,no_signal,,,False,
external,21,random_omega,2100.0,400.0,1238.9487066073295,618.8945424506496,1174.5570185964132,-0.41598578645725914,-0.8960052699257361,165.320552157806,562.0073535490782,915.453728054435,direction,330.1136475849914,330.11364526184957,False,2.32314181403126e-06
external,22,minimax,2100.0,400.0,1195.0742437355252,-7.234338791834041,1251.488502967624,-0.3123819447406777,-0.5132821504962839,-156.0837021201279,1550.507426032992,-440.45624018491674,direction,45.493321637874445,45.493321316341415,False,3.215330295347485e-07
external,22,along_750,2100.0,400.0,1195.0742437355252,-7.234338791834041,1251.488502967624,-0.3123819447406777,-0.5132821504962839,-156.0837021201279,1414.3959937128357,95.94877641589778,direction,745.1886092582611,745.1602731548022,False,0.028336103458855177
external,22,perpendicular_1000,2100.0,400.0,1195.0742437355252,-7.234338791834041,1251.488502967624,-0.3123819447406777,-0.5132821504962839,-156.0837021201279,2505.40163144547,-514.1386750495526,no_signal,,,False,
external,22,random_omega,2100.0,400.0,1195.0742437355252,-7.234338791834041,1251.488502967624,-0.3123819447406777,-0.5132821504962839,-156.0837021201279,207.58296315225996,-523.7190901641679,direction,771.1529029202661,771.1246480052064,False,0.02825491505973332
external,23,minimax,2100.0,400.0,1513.9418170946847,-24.985678599374683,1283.6553037309482,-0.4385457374830519,0.8345760212718658,-144.49044293707377,1730.618012033851,-533.7375045893948,direction,35.77563752265414,35.775637208145845,True,3.145082914102204e-07
external,23,along_750,2100.0,400.0,1513.9418170946847,-24.985678599374683,1283.6553037309482,-0.4385457374830519,0.8345760212718658,-144.49044293707377,1489.4860166309945,-35.62905792762473,direction,62.655708447623454,62.65561336231784,False,9.508530561674888e-05
external,23,perpendicular_1000,2100.0,400.0,1513.9418170946847,-24.985678599374683,1283.6553037309482,-0.4385457374830519,0.8345760212718658,-144.49044293707377,2680.8387439034996,-414.01864449200707,direction,78.81545155094774,78.81545110642914,False,4.4451860503613716e-07
external,23,random_omega,2100.0,400.0,1513.9418170946847,-24.985678599374683,1283.6553037309482,-0.4385457374830519,0.8345760212718658,-144.49044293707377,1082.3654270111344,1224.053053916686,no_signal,,,False,
external,24,minimax,2100.0,400.0,1260.4358820725654,-263.9746357452949,1477.9479167178065,0.5785830453244627,-0.5850933223854375,-141.08248232521206,1786.777323979693,-554.0442000962702,direction,52.146620496480615,52.146620146773046,False,3.49707569569091e-07
external,24,along_750,2100.0,400.0,1260.4358820725654,-263.9746357452949,1477.9479167178065,0.5785830453244627,-0.5850933223854375,-141.08248232521206,1516.4616614719675,-71.15072691012944,direction,745.2503705643304,745.2220431237972,False,0.028327440533189474
external,24,perpendicular_1000,2100.0,400.0,1260.4358820725654,-263.9746357452949,1477.9479167178065,0.5785830453244627,-0.5850933223854375,-141.08248232521206,2728.200969213506,-378.0511180373767,direction,116.08129914850666,116.08129861406219,False,5.34444467348294e-07
external,24,random_omega,2100.0,400.0,1260.4358820725654,-263.9746357452949,1477.9479167178065,0.5785830453244627,-0.5850933223854375,-141.08248232521206,1180.9821042004937,519.5534879568638,direction,70.35007080528612,70.35007038209143,False,4.231946917343521e-07
external,25,minimax,2100.0,400.0,1163.7307779130374,429.38171647753126,1427.3023108434286,0.11246858057537601,-0.8314472947422167,178.3150197169954,1241.2889482141231,-120.50370800931626,direction,40.686613518858785,40.68661321812669,False,3.0073209700276493e-07
external,25,along_750,2100.0,400.0,1163.7307779130374,429.38171647753126,1427.3023108434286,0.11246858057537601,-0.8314472947422167,178.3150197169954,1350.3242980587845,422.05316120073894,direction,745.2506210544371,745.2222937990724,False,0.028327255364729353
external,25,perpendicular_1000,2100.0,400.0,1163.7307779130374,429.38171647753126,1427.3023108434286,0.11246858057537601,-0.8314472947422167,178.3150197169954,2070.5957850656814,-599.5676025882874,direction,97.93028363605617,97.93028314296627,False,4.930898995780808e-07
external,25,random_omega,2100.0,400.0,1163.7307779130374,429.38171647753126,1427.3023108434286,0.11246858057537601,-0.8314472947422167,178.3150197169954,23.234783249043815,-306.9734963864751,direction,137.98337776820588,137.98337707975892,False,6.884469598844589e-07
external,26,minimax,2100.0,400.0,1301.353016271288,1125.9901835206842,1133.520531680814,0.2989075504451659,-0.5155610740328627,138.02728189905883,1108.3979133247144,558.221623717724,direction,53.350234865353755,53.350234510661856,False,3.5469189896275566e-07
external,26,along_750,2100.0,400.0,1301.353016271288,1125.9901835206842,1133.520531680814,0.2989075504451659,-0.5155610740328627,138.02728189905883,1542.4024846825905,901.5825065847603,direction,745.250324620279,745.2219973531409,False,0.028327267138138268
external,26,perpendicular_1000,2100.0,400.0,1301.353016271288,1125.9901835206842,1133.520531680814,0.2989075504451659,-0.5155610740328627,138.02728189905883,1431.223324553653,-343.463353756546,no_signal,,,False,
external,26,random_omega,2100.0,400.0,1301.353016271288,1125.9901835206842,1133.520531680814,0.2989075504451659,-0.5155610740328627,138.02728189905883,792.9576178091343,-86.32730020862394,no_signal,,,False,
external,27,minimax,2100.0,400.0,1329.6984483307417,-103.11962307594823,1239.8615106201642,-0.08306297337953872,-0.8734897051321966,-146.9326493982094,1691.165432988649,-517.1494302060572,direction,39.495956727619536,39.495956432044146,True,2.9557538994140486e-07
external,27,along_750,2100.0,400.0,1329.6984483307417,-103.11962307594823,1239.8615106201642,-0.08306297337953872,-0.8734897051321966,-146.9326493982094,1471.4776717050754,-9.21838037254281,direction,745.1190100326488,745.090676551064,False,0.028333481584809306
external,27,perpendicular_1000,2100.0,400.0,1329.6984483307417,-103.11962307594823,1239.8615106201642,-0.08306297337953872,-0.8734897051321966,-146.9326493982094,2645.6245071633903,-438.0297710598994,no_signal,,,False,
external,27,random_omega,2100.0,400.0,1329.6984483307417,-103.11962307594823,1239.8615106201642,-0.08306297337953872,-0.8734897051321966,-146.9326493982094,847.3571410618645,-1411.2562414610545,no_signal,,,False,
external,28,minimax,2100.0,400.0,747.4649120321135,3.5859972833534632,1441.883145560277,-0.734690481120656,-0.6346991575739518,-164.39937691231444,1434.7320619971135,-352.148490110857,direction,104.58438984099222,104.58438930476855,False,5.362236663586373e-07
external,28,along_750,2100.0,400.0,747.4649120321135,3.5859972833534632,1441.883145560277,-0.734690481120656,-0.6346991575739518,-164.39937691231444,1377.6302683079714,198.3022788051717,direction,745.2331454881667,745.2048077092254,False,0.02833777894124978
external,28,perpendicular_1000,2100.0,400.0,747.4649120321135,3.5859972833534632,1441.883145560277,-0.734690481120656,-0.6346991575739518,-164.39937691231444,2368.930294926438,-563.1596422560381,no_signal,,,False,
external,28,random_omega,2100.0,400.0,747.4649120321135,3.5859972833534632,1441.883145560277,-0.734690481120656,-0.6346991575739518,-164.39937691231444,1202.5846593305123,-272.1776558884361,direction,87.1474558199855,87.14745533105193,False,4.889335656343974e-07
external,29,minimax,2100.0,400.0,1502.802586183199,381.914005759686,1320.3207161473615,-0.6215892025095562,-0.6476255621531064,-178.8869291336114,1267.721508057402,-161.80182659048796,direction,38.71197140368085,38.711971030790906,True,3.728899429233934e-07
external,29,along_750,2100.0,400.0,1502.802586183199,381.914005759686,1320.3207161473615,-0.6215892025095562,-0.6476255621531064,-178.8869291336114,1350.1415200507463,385.43085286659766,direction,238.58431412559509,238.58421633891865,False,9.77866764344526e-05
external,29,perpendicular_1000,2100.0,400.0,1502.802586183199,381.914005759686,1320.3207161473615,-0.6215892025095562,-0.6476255621531064,-178.8869291336114,2119.425529511203,-599.8113065990049,direction,62.39868383256711,62.39868343680005,False,3.957670600129859e-07
external,29,random_omega,2100.0,400.0,1502.802586183199,381.914005759686,1320.3207161473615,-0.6215892025095562,-0.6476255621531064,-178.8869291336114,-765.1093715545857,-268.15635401934355,no_signal,,,False,
external,30,minimax,2100.0,400.0,1608.6631131161419,-199.2848203962255,1383.6080465529835,-0.5147682780451737,0.36674632782272254,-129.86213783496441,1978.404676367563,-596.7564184801506,direction,35.29547582477829,35.2954755269095,True,2.97868794518763e-07
external,30,along_750,2100.0,400.0,1608.6631131161419,-199.2848203962255,1383.6080465529835,-0.5147682780451737,0.36674632782272254,-129.86213783496441,1619.2930995721472,-175.6916500011498,direction,49.204605507013476,49.20451063201374,False,9.487499973204194e-05
external,30,perpendicular_1000,2100.0,400.0,1608.6631131161419,-199.2848203962255,1383.6080465529835,-0.5147682780451737,0.36674632782272254,-129.86213783496441,2867.5888666681994,-240.9425339038038,direction,83.37834768227636,83.378347225556,False,4.5672035753341333e-07
external,30,random_omega,2100.0,400.0,1608.6631131161419,-199.2848203962255,1383.6080465529835,-0.5147682780451737,0.36674632782272254,-129.86213783496441,414.25637906715696,375.68538868379574,direction,60.77992480256056,60.77992448248528,False,3.2007528005806307e-07
external,31,minimax,2100.0,400.0,1503.8936932757376,-761.2680657760307,1409.0273167085074,0.5854030721718886,0.21002421830807982,-116.58709680350621,2210.5347987274286,-598.0435054550182,direction,83.50552573222211,83.50552526434937,False,4.6787273788595485e-07
external,31,along_750,2100.0,400.0,1503.8936932757376,-761.2680657760307,1409.0273167085074,0.5854030721718886,0.21002421830807982,-116.58709680350621,1764.3317174741574,-270.6912882289072,direction,745.2512262421964,745.2228990111867,False,0.028327231009711795
external,31,perpendicular_1000,2100.0,400.0,1503.8936932757376,-761.2680657760307,1409.0273167085074,0.5854030721718886,0.21002421830807982,-116.58709680350621,2994.2550509718762,-47.55771003445693,no_signal,,,False,
external,31,random_omega,2100.0,400.0,1503.8936932757376,-761.2680657760307,1409.0273167085074,0.5854030721718886,0.21002421830807982,-116.58709680350621,-1064.8179113911672,-1098.9653488339015,no_signal,,,False,
external,32,minimax,2100.0,400.0,1768.814590137325,-59.94990934799014,1242.0139110674106,-0.8739608075061507,-0.41396172076784343,-126.62960984378253,2034.8035763479809,-602.027048963071,direction,39.561460954420006,39.561460568308085,True,3.8611192110238335e-07
external,32,along_750,2100.0,400.0,1768.814590137325,-59.94990934799014,1242.0139110674106,-0.8739608075061507,-0.41396172076784343,-126.62960984378253,1652.5202379128561,-201.88193403892194,direction,230.52259048795977,230.46742633507174,False,0.05516415288803955
external,32,perpendicular_1000,2100.0,400.0,1768.814590137325,-59.94990934799014,1242.0139110674106,-0.8739608075061507,-0.41396172076784343,-126.62960984378253,2902.5092453852294,-196.63968278285836,direction,60.30759235343518,60.30759196466818,False,3.887670061430981e-07
external,32,random_omega,2100.0,400.0,1768.814590137325,-59.94990934799014,1242.0139110674106,-0.8739608075061507,-0.41396172076784343,-126.62960984378253,-668.9144514157937,1355.131310861722,no_signal,,,False,
external,33,minimax,2100.0,400.0,826.9327925221523,687.2469168609982,1415.8776292181876,-0.18347137727634832,0.33179509909930793,167.10158878020528,1156.4627012189571,56.421557254202185,direction,86.22449747364614,86.22449699653805,False,4.771080881482703e-07
external,33,along_750,2100.0,400.0,826.9327925221523,687.2469168609982,1415.8776292181876,-0.18347137727634832,0.33179509909930793,167.10158878020528,1368.9244616861802,567.4173147531593,direction,745.1879840305353,745.1596479498385,False,0.02833608069681759
external,33,perpendicular_1000,2100.0,400.0,826.9327925221523,687.2469168609982,1415.8776292181876,-0.18347137727634832,0.33179509909930793,167.10158878020528,1876.7769136624543,-574.7673844184266,no_signal,,,False,
external,33,random_omega,2100.0,400.0,826.9327925221523,687.2469168609982,1415.8776292181876,-0.18347137727634832,0.33179509909930793,167.10158878020528,618.9091410643442,1162.1868235967634,direction,72.67820504637065,72.67820460926129,False,4.3710936381557985e-07
external,34,minimax,2100.0,400.0,1363.418792294901,1127.825868010705,1086.909294957249,-0.027572706559052973,0.8815642580519973,135.31498097537363,1116.9959569789773,604.9678802031616,direction,50.71567408644858,50.71567374271528,False,3.4373329782511064e-07
external,34,along_750,2100.0,400.0,1363.418792294901,1127.825868010705,1086.909294957249,-0.027572706559052973,0.8815642580519973,135.31498097537363,1566.7624767602506,927.4066209379037,direction,673.0116559466903,672.8493254187556,False,0.1623305279347278
external,34,perpendicular_1000,2100.0,400.0,1363.418792294901,1127.825868010705,1086.909294957249,-0.027572706559052973,0.8815642580519973,135.31498097537363,1396.7911720827951,-310.98336431966607,no_signal,,,False,
external,34,random_omega,2100.0,400.0,1363.418792294901,1127.825868010705,1086.909294957249,-0.027572706559052973,0.8815642580519973,135.31498097537363,1026.6634057438966,-502.93778955037953,no_signal,,,False,
external,35,minimax,2100.0,400.0,1043.687564621194,-272.0409730826139,1435.164562749693,-0.11502345115615586,0.7077515858459578,-147.64992567466663,1679.716128736011,-511.95956492928394,direction,78.27376617472858,78.27376572502435,False,4.4970423118684266e-07
external,35,along_750,2100.0,400.0,1043.687564621194,-272.0409730826139,1435.164562749693,-0.11502345115615586,0.7077515858459578,-147.64992567466663,1466.4041198210562,-1.3181538633277796,direction,745.2502255051177,745.2218870833765,False,0.028338421741182174
external,35,perpendicular_1000,2100.0,400.0,1043.687564621194,-272.0409730826139,1435.164562749693,-0.11502345115615586,0.7077515858459578,-147.64992567466663,2635.09087181777,-444.79450690525823,no_signal,,,False,
external,35,random_omega,2100.0,400.0,1043.687564621194,-272.0409730826139,1435.164562749693,-0.11502345115615586,0.7077515858459578,-147.64992567466663,846.585258837325,-342.99825721118816,direction,247.7706090757689,247.77060714277067,False,1.9329982308136096e-06
external,36,minimax,2100.0,400.0,1296.6809027167662,343.19110911111346,1083.5490431697185,0.9312731148973201,0.4047051370101309,-175.02363447836498,1307.4647724005906,-216.6009191726904,direction,35.10847746750078,35.10847718049435,True,2.8700642928924935e-07
external,36,along_750,2100.0,400.0,1296.6809027167662,343.19110911111346,1083.5490431697185,0.9312731148973201,0.4047051370101309,-175.02363447836498,1352.8270762246661,334.94139582638275,direction,64.03330636811549,64.03321126112651,False,9.510698897940983e-05
external,36,perpendicular_1000,2100.0,400.0,1296.6809027167662,343.19110911111346,1083.5490431697185,0.9312731148973201,0.4047051370101309,-175.02363447836498,2186.744805564823,-596.2305650337782,no_signal,,,False,
external,36,random_omega,2100.0,400.0,1296.6809027167662,343.19110911111346,1083.5490431697185,0.9312731148973201,0.4047051370101309,-175.02363447836498,-456.99270132774274,-1618.9814376263068,no_signal,,,False,
external,37,minimax,2100.0,400.0,1313.54720953412,1136.244587108547,1269.6298449296971,-0.2836496979824541,0.008122069009226962,136.60489120189908,1112.6309718698928,582.787261044258,direction,54.25965475810549,54.25965439967191,False,3.5843358148213156e-07
external,37,along_750,2100.0,400.0,1313.54720953412,1136.244587108547,1269.6298449296971,-0.2836496979824541,0.008122069009226962,136.60489120189908,1555.0250075101922,915.2691117860003,direction,735.9575216392572,735.8160325771552,False,0.1414890621019822
external,37,perpendicular_1000,2100.0,400.0,1313.54720953412,1136.244587108547,1269.6298449296971,-0.2836496979824541,0.008122069009226962,136.60489120189908,1412.9745176186661,-326.6333233197439,no_signal,,,False,
external,37,random_omega,2100.0,400.0,1313.54720953412,1136.244587108547,1269.6298449296971,-0.2836496979824541,0.008122069009226962,136.60489120189908,-304.71672899832527,1350.6227394328596,no_signal,,,False,
external,38,minimax,2100.0,400.0,1154.2656075741972,940.9637802869371,1288.3941039070319,-0.25056567639307414,-0.6944206676784277,149.97970858874433,1097.1283391335087,349.43111290982176,direction,54.69457825068703,54.694577890470946,False,3.6021608451619613e-07
external,38,along_750,2100.0,400.0,1154.2656075741972,940.9637802869371,1288.3941039070319,-0.25056567639307414,-0.6944206676784277,149.97970858874433,1450.6137948675093,775.2300049084863,direction,745.0785100186711,745.0501780629262,False,0.028331955744874904
external,38,perpendicular_1000,2100.0,400.0,1154.2656075741972,940.9637802869371,1288.3941039070319,-0.25056567639307414,-0.6944206676784277,149.97970858874433,1599.693326788685,-465.8482735099876,no_signal,,,False,
external,38,random_omega,2100.0,400.0,1154.2656075741972,940.9637802869371,1288.3941039070319,-0.25056567639307414,-0.6944206676784277,149.97970858874433,-1038.0582940719466,200.41623116325337,no_signal,,,False,
external,39,minimax,2100.0,400.0,1240.307923215393,218.7984327722315,1116.4172499938848,-0.032456745258105935,-0.6200257500524713,-168.13015747812634,1387.2007939306964,-307.2666204039498,direction,36.8770586997687,36.87705841544539,True,2.8432331333760885e-07
external,39,along_750,2100.0,400.0,1240.307923215393,218.7984327722315,1116.4172499938848,-0.032456745258105935,-0.6200257500524713,-168.13015747812634,1366.0369615750333,245.73315901986328,direction,745.114812568422,745.0864792437912,False,0.02833332463080751
external,39,perpendicular_1000,2100.0,400.0,1240.307923215393,218.7984327722315,1116.4172499938848,-0.032456745258105935,-0.6200257500524713,-168.13015747812634,2305.689121306849,-578.6173845666223,no_signal,,,False,
external,39,random_omega,2100.0,400.0,1240.307923215393,218.7984327722315,1116.4172499938848,-0.032456745258105935,-0.6200257500524713,-168.13015747812634,-456.0242245123692,-1526.6688782227643,no_signal,,,False,
external,40,minimax,2100.0,400.0,1380.223301592317,-216.44792195614494,1403.523195622577,0.23248842597725083,0.6143420404256803,-139.1893312306087,1818.4658152135626,-563.8709889333169,direction,42.56837156288258,42.56837125398849,False,3.0889409430301384e-07
external,40,along_750,2100.0,400.0,1380.223301592317,-216.44792195614494,1403.523195622577,0.23248842597725083,0.6143420404256803,-139.1893312306087,1532.3449708158685,-90.171161781232,direction,745.1321851663783,745.1038511877337,False,0.02833397864469589
external,40,perpendicular_1000,2100.0,400.0,1380.223301592317,-216.44792195614494,1403.523195622577,0.23248842597725083,0.6143420404256803,-139.1893312306087,2753.5615490416426,-356.8733722455088,direction,105.56520410950671,105.56520359856107,False,5.109456395757661e-07
external,40,random_omega,2100.0,400.0,1380.223301592317,-216.44792195614494,1403.523195622577,0.23248842597725083,0.6143420404256803,-139.1893312306087,-773.1403926902898,733.5297135229977,no_signal,,,False,
external,41,minimax,2100.0,400.0,1085.7747510660072,-557.9443776756417,1492.3770340645276,0.4140513595868687,-0.6575773650309558,-136.2205856397434,1868.763691122385,-577.1584057701751,direction,96.46646997747231,96.46646946673192,False,5.107403922011144e-07
external,41,along_750,2100.0,400.0,1085.7747510660072,-557.9443776756417,1492.3770340645276,0.4140513595868687,-0.6575773650309558,-136.2205856397434,1558.4933552358864,-118.91285749758799,direction,745.2501678772232,745.2218406049298,False,0.028327272293495298
external,41,perpendicular_1000,2100.0,400.0,1085.7747510660072,-557.9443776756417,1492.3770340645276,0.4140513595868687,-0.6575773650309558,-136.2205856397434,2791.883809996784,-322.0088596854848,no_signal,,,False,
external,41,random_omega,2100.0,400.0,1085.7747510660072,-557.9443776756417,1492.3770340645276,0.4140513595868687,-0.6575773650309558,-136.2205856397434,-627.0787971076272,-650.2635389151745,no_signal,,,False,
external,42,minimax,2100.0,400.0,1714.2396213041152,402.4321815159366,1228.2919233198277,-0.8131880161835807,-0.9225152803097307,178.82557247584074,1245.9610969645069,-128.13476747188827,direction,41.8602437491714,41.82693035532624,False,0.03331339384516241
external,42,along_750,2100.0,400.0,1714.2396213041152,402.4321815159366,1228.2919233198277,-0.8131880161835807,-0.9225152803097307,178.82557247584074,1350.1575517526894,415.3721438478655,direction,399.8517869940569,399.8169259339968,False,0.03486106006010914
external,42,perpendicular_1000,2100.0,400.0,1714.2396213041152,402.4321815159366,1228.2919233198277,-0.8131880161835807,-0.9225152803097307,178.82557247584074,2079.503808202846,-599.789930996414,direction,46.30025664809825,46.300256316356034,False,3.3174221414356e-07
external,42,random_omega,2100.0,400.0,1714.2396213041152,402.4321815159366,1228.2919233198277,-0.8131880161835807,-0.9225152803097307,178.82557247584074,1298.9036317443727,-812.256500347882,no_signal,,,False,
external,43,minimax,2100.0,400.0,1425.3985534493754,981.1050540861089,1354.067679498802,0.20634569302406947,-0.2966895362866917,139.46457169267345,1104.7412516164238,533.2996784565199,direction,37.82091762703629,37.82091733867994,True,2.883563468003558e-07
external,43,along_750,2100.0,400.0,1425.3985534493754,981.1050540861089,1354.067679498802,0.20634569302406947,-0.2966895362866917,139.46457169267345,1529.9968198847323,887.4385855248657,direction,745.2500498436874,745.2217225662167,False,0.0283272774706802
external,43,perpendicular_1000,2100.0,400.0,1425.3985534493754,981.1050540861089,1354.067679498802,0.20634569302406947,-0.2966895362866917,139.46457169267345,1450.0818859668457,-360.00424015369003,direction,94.05637324162298,94.05637275788818,False,4.837347944430803e-07
external,43,random_omega,2100.0,400.0,1425.3985534493754,981.1050540861089,1354.067679498802,0.20634569302406947,-0.2966895362866917,139.46457169267345,397.5601945208488,-433.2976555901111,no_signal,,,False,
external,44,minimax,2100.0,400.0,1602.9171005007072,423.11816570118003,1067.1592461088173,-0.35297761228159774,-0.1207064984108921,176.98424810497065,1229.432246892891,-100.42039103207418,direction,41.60175198138154,41.60175156603954,False,4.153420007924069e-07
external,44,along_750,2100.0,400.0,1602.9171005007072,423.11816570118003,1067.1592461088173,-0.35297761228159774,-0.1207064984108921,176.98424810497065,1351.038668484735,439.45787494127586,direction,397.04396452748665,397.00878097763075,False,0.03518354985590122
external,44,perpendicular_1000,2100.0,400.0,1602.9171005007072,423.11816570118003,1067.1592461088173,-0.35297761228159774,-0.1207064984108921,176.98424810497065,2047.3895000782989,-598.61510868702,no_signal,,,False,
external,44,random_omega,2100.0,400.0,1602.9171005007072,423.11816570118003,1067.1592461088173,-0.35297761228159774,-0.1207064984108921,176.98424810497065,-970.6641814422061,84.32562605992803,no_signal,,,False,
external,45,minimax,2100.0,400.0,1674.7486252842493,299.7453563362837,1175.7012691649734,0.06484028313046797,0.8163636914652144,-166.66968410263937,1405.4586725151582,-325.20419533138954,direction,43.22133609131442,43.22133565442123,False,4.368931882936522e-07
external,45,along_750,2100.0,400.0,1674.7486252842493,299.7453563362837,1175.7012691649734,0.06484028313046797,0.8163636914652144,-166.66968410263937,1370.2072391781792,227.0765306499298,direction,407.192847117077,407.15886829768294,False,0.033978819394064885
external,45,perpendicular_1000,2100.0,400.0,1674.7486252842493,299.7453563362837,1175.7012691649734,0.06484028313046797,0.8163636914652144,-166.66968410263937,2330.5646258000934,-573.0570144290945,direction,51.8054383101631,51.8054379531417,False,3.5702139911109043e-07
external,45,random_omega,2100.0,400.0,1674.7486252842493,299.7453563362837,1175.7012691649734,0.06484028313046797,0.8163636914652144,-166.66968410263937,-234.86691373144663,891.5532427536245,no_signal,,,False,
external,46,minimax,2100.0,400.0,1199.671024882839,909.0496041260508,1052.8635473603008,0.33976830730767293,0.637043583598784,150.85577677192373,1098.01875080438,334.1034388527015,direction,50.10570196188714,50.10570162071615,False,3.4117099545483143e-07
